freq,dairyprod,unit,geo\TIME_PERIOD	1968-01 	1968-02 	1968-03 	1968-04 	1968-05 	1968-06 	1968-07 	1968-08 	1968-09 	1968-10 	1968-11 	1968-12 	1969-01 	1969-02 	1969-03 	1969-04 	1969-05 	1969-06 	1969-07 	1969-08 	1969-09 	1969-10 	1969-11 	1969-12 	1970-01 	1970-02 	1970-03 	1970-04 	1970-05 	1970-06 	1970-07 	1970-08 	1970-09 	1970-10 	1970-11 	1970-12 	1971-01 	1971-02 	1971-03 	1971-04 	1971-05 	1971-06 	1971-07 	1971-08 	1971-09 	1971-10 	1971-11 	1971-12 	1972-01 	1972-02 	1972-03 	1972-04 	1972-05 	1972-06 	1972-07 	1972-08 	1972-09 	1972-10 	1972-11 	1972-12 	1973-01 	1973-02 	1973-03 	1973-04 	1973-05 	1973-06 	1973-07 	1973-08 	1973-09 	1973-10 	1973-11 	1973-12 	1974-01 	1974-02 	1974-03 	1974-04 	1974-05 	1974-06 	1974-07 	1974-08 	1974-09 	1974-10 	1974-11 	1974-12 	1975-01 	1975-02 	1975-03 	1975-04 	1975-05 	1975-06 	1975-07 	1975-08 	1975-09 	1975-10 	1975-11 	1975-12 	1976-01 	1976-02 	1976-03 	1976-04 	1976-05 	1976-06 	1976-07 	1976-08 	1976-09 	1976-10 	1976-11 	1976-12 	1977-01 	1977-02 	1977-03 	1977-04 	1977-05 	1977-06 	1977-07 	1977-08 	1977-09 	1977-10 	1977-11 	1977-12 	1978-01 	1978-02 	1978-03 	1978-04 	1978-05 	1978-06 	1978-07 	1978-08 	1978-09 	1978-10 	1978-11 	1978-12 	1979-01 	1979-02 	1979-03 	1979-04 	1979-05 	1979-06 	1979-07 	1979-08 	1979-09 	1979-10 	1979-11 	1979-12 	1980-01 	1980-02 	1980-03 	1980-04 	1980-05 	1980-06 	1980-07 	1980-08 	1980-09 	1980-10 	1980-11 	1980-12 	1981-01 	1981-02 	1981-03 	1981-04 	1981-05 	1981-06 	1981-07 	1981-08 	1981-09 	1981-10 	1981-11 	1981-12 	1982-01 	1982-02 	1982-03 	1982-04 	1982-05 	1982-06 	1982-07 	1982-08 	1982-09 	1982-10 	1982-11 	1982-12 	1983-01 	1983-02 	1983-03 	1983-04 	1983-05 	1983-06 	1983-07 	1983-08 	1983-09 	1983-10 	1983-11 	1983-12 	1984-01 	1984-02 	1984-03 	1984-04 	1984-05 	1984-06 	1984-07 	1984-08 	1984-09 	1984-10 	1984-11 	1984-12 	1985-01 	1985-02 	1985-03 	1985-04 	1985-05 	1985-06 	1985-07 	1985-08 	1985-09 	1985-10 	1985-11 	1985-12 	1986-01 	1986-02 	1986-03 	1986-04 	1986-05 	1986-06 	1986-07 	1986-08 	1986-09 	1986-10 	1986-11 	1986-12 	1987-01 	1987-02 	1987-03 	1987-04 	1987-05 	1987-06 	1987-07 	1987-08 	1987-09 	1987-10 	1987-11 	1987-12 	1988-01 	1988-02 	1988-03 	1988-04 	1988-05 	1988-06 	1988-07 	1988-08 	1988-09 	1988-10 	1988-11 	1988-12 	1989-01 	1989-02 	1989-03 	1989-04 	1989-05 	1989-06 	1989-07 	1989-08 	1989-09 	1989-10 	1989-11 	1989-12 	1990-01 	1990-02 	1990-03 	1990-04 	1990-05 	1990-06 	1990-07 	1990-08 	1990-09 	1990-10 	1990-11 	1990-12 	1991-01 	1991-02 	1991-03 	1991-04 	1991-05 	1991-06 	1991-07 	1991-08 	1991-09 	1991-10 	1991-11 	1991-12 	1992-01 	1992-02 	1992-03 	1992-04 	1992-05 	1992-06 	1992-07 	1992-08 	1992-09 	1992-10 	1992-11 	1992-12 	1993-01 	1993-02 	1993-03 	1993-04 	1993-05 	1993-06 	1993-07 	1993-08 	1993-09 	1993-10 	1993-11 	1993-12 	1994-01 	1994-02 	1994-03 	1994-04 	1994-05 	1994-06 	1994-07 	1994-08 	1994-09 	1994-10 	1994-11 	1994-12 	1995-01 	1995-02 	1995-03 	1995-04 	1995-05 	1995-06 	1995-07 	1995-08 	1995-09 	1995-10 	1995-11 	1995-12 	1996-01 	1996-02 	1996-03 	1996-04 	1996-05 	1996-06 	1996-07 	1996-08 	1996-09 	1996-10 	1996-11 	1996-12 	1997-01 	1997-02 	1997-03 	1997-04 	1997-05 	1997-06 	1997-07 	1997-08 	1997-09 	1997-10 	1997-11 	1997-12 	1998-01 	1998-02 	1998-03 	1998-04 	1998-05 	1998-06 	1998-07 	1998-08 	1998-09 	1998-10 	1998-11 	1998-12 	1999-01 	1999-02 	1999-03 	1999-04 	1999-05 	1999-06 	1999-07 	1999-08 	1999-09 	1999-10 	1999-11 	1999-12 	2000-01 	2000-02 	2000-03 	2000-04 	2000-05 	2000-06 	2000-07 	2000-08 	2000-09 	2000-10 	2000-11 	2000-12 	2001-01 	2001-02 	2001-03 	2001-04 	2001-05 	2001-06 	2001-07 	2001-08 	2001-09 	2001-10 	2001-11 	2001-12 	2002-01 	2002-02 	2002-03 	2002-04 	2002-05 	2002-06 	2002-07 	2002-08 	2002-09 	2002-10 	2002-11 	2002-12 	2003-01 	2003-02 	2003-03 	2003-04 	2003-05 	2003-06 	2003-07 	2003-08 	2003-09 	2003-10 	2003-11 	2003-12 	2004-01 	2004-02 	2004-03 	2004-04 	2004-05 	2004-06 	2004-07 	2004-08 	2004-09 	2004-10 	2004-11 	2004-12 	2005-01 	2005-02 	2005-03 	2005-04 	2005-05 	2005-06 	2005-07 	2005-08 	2005-09 	2005-10 	2005-11 	2005-12 	2006-01 	2006-02 	2006-03 	2006-04 	2006-05 	2006-06 	2006-07 	2006-08 	2006-09 	2006-10 	2006-11 	2006-12 	2007-01 	2007-02 	2007-03 	2007-04 	2007-05 	2007-06 	2007-07 	2007-08 	2007-09 	2007-10 	2007-11 	2007-12 	2008-01 	2008-02 	2008-03 	2008-04 	2008-05 	2008-06 	2008-07 	2008-08 	2008-09 	2008-10 	2008-11 	2008-12 	2009-01 	2009-02 	2009-03 	2009-04 	2009-05 	2009-06 	2009-07 	2009-08 	2009-09 	2009-10 	2009-11 	2009-12 	2010-01 	2010-02 	2010-03 	2010-04 	2010-05 	2010-06 	2010-07 	2010-08 	2010-09 	2010-10 	2010-11 	2010-12 	2011-01 	2011-02 	2011-03 	2011-04 	2011-05 	2011-06 	2011-07 	2011-08 	2011-09 	2011-10 	2011-11 	2011-12 	2012-01 	2012-02 	2012-03 	2012-04 	2012-05 	2012-06 	2012-07 	2012-08 	2012-09 	2012-10 	2012-11 	2012-12 	2013-01 	2013-02 	2013-03 	2013-04 	2013-05 	2013-06 	2013-07 	2013-08 	2013-09 	2013-10 	2013-11 	2013-12 	2014-01 	2014-02 	2014-03 	2014-04 	2014-05 	2014-06 	2014-07 	2014-08 	2014-09 	2014-10 	2014-11 	2014-12 	2015-01 	2015-02 	2015-03 	2015-04 	2015-05 	2015-06 	2015-07 	2015-08 	2015-09 	2015-10 	2015-11 	2015-12 	2016-01 	2016-02 	2016-03 	2016-04 	2016-05 	2016-06 	2016-07 	2016-08 	2016-09 	2016-10 	2016-11 	2016-12 	2017-01 	2017-02 	2017-03 	2017-04 	2017-05 	2017-06 	2017-07 	2017-08 	2017-09 	2017-10 	2017-11 	2017-12 	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 
M,D1110D,THS_T,NL	412.00 	437.00 	621.00 	761.00 	870.00 	795.00 	803.00 	722.00 	554.00 	455.00 	403.00 	410.00 	413.00 	436.00 	633.00 	761.00 	858.00 	792.00 	824.00 	693.00 	598.00 	530.00 	417.00 	439.00 	457.00 	455.00 	655.00 	789.00 	859.00 	851.00 	846.00 	743.00 	637.00 	538.00 	434.00 	484.00 	468.00 	469.00 	693.00 	813.00 	894.00 	845.00 	852.00 	743.00 	632.00 	526.00 	479.00 	499.00 	494.00 	541.00 	761.00 	823.00 	955.00 	902.00 	850.00 	823.00 	690.00 	592.00 	515.00 	515.00 	544.20 	550.50 	786.80 	838.60 	992.40 	950.60 	927.00 	890.80 	698.00 	609.00 	534.40 	528.00 	611.10 	589.30 	791.30 	929.30 	1058.50 	981.30 	1019.10 	931.80 	737.50 	651.00 	562.00 	523.60 	671.50 	632.10 	833.10 	941.70 	1068.50 	1002.70 	1063.80 	919.00 	796.50 	704.70 	584.00 	646.30 	684.90 	665.30 	907.90 	1009.50 	1093.40 	1073.60 	1037.50 	924.60 	783.20 	689.00 	617.50 	667.00 	643.00 	672.30 	902.70 	968.80 	1039.00 	1052.00 	1014.60 	974.80 	839.30 	744.00 	667.70 	699.20 	713.40 	713.20 	950.40 	992.50 	1146.30 	1108.70 	1088.30 	1060.20 	914.50 	799.60 	733.90 	736.50 	789.80 	759.10 	992.80 	1021.10 	1163.90 	1106.50 	1107.90 	1070.20 	892.90 	851.30 	727.20 	740.60 	799.60 	787.60 	927.20 	1045.53 	1207.30 	1135.10 	1166.80 	1050.00 	960.90 	891.10 	731.40 	807.90 	847.50 	811.20 	989.70 	1107.20 	1166.50 	1171.00 	1191.30 	1075.90 	982.80 	899.50 	767.30 	845.90 	875.49 	852.67 	1055.48 	1125.49 	1254.29 	1218.28 	1246.16 	1144.77 	1017.38 	941.28 	853.74 	902.58 	972.00 	916.50 	1122.40 	1186.40 	1264.40 	1195.80 	1242.70 	1184.80 	1016.40 	972.00 	878.70 	929.00 	990.39 	975.56 	1116.32 	1150.13 	1248.14 	1143.37 	1191.79 	1123.46 	968.55 	896.71 	831.57 	889.49 	917.69 	863.95 	1034.64 	1086.90 	1201.39 	1171.17 	1192.98 	1103.51 	981.98 	948.38 	847.69 	913.36 	948.00 	866.90 	1024.90 	1112.60 	1212.20 	1198.50 	1212.20 	1119.50 	974.80 	942.70 	844.50 	888.80 	906.00 	834.40 	953.10 	1029.70 	1121.20 	1076.50 	1083.30 	992.80 	878.20 	844.80 	781.20 	840.60 	882.70 	834.80 	927.60 	994.90 	1073.10 	1035.00 	1020.60 	962.90 	866.70 	825.40 	780.50 	843.40 	881.30 	802.80 	911.30 	965.90 	1027.10 	1001.10 	1005.40 	957.00 	852.30 	832.00 	790.96 	851.00 	881.40 	808.30 	913.40 	968.50 	1021.10 	953.50 	971.60 	924.80 	833.80 	829.60 	790.80 	841.50 	875.60 	800.90 	918.90 	966.40 	1006.90 	953.50 	927.50 	901.20 	813.00 	806.00 	770.40 	829.50 	859.90 	822.70 	897.80 	934.40 	971.00 	938.80 	928.00 	874.90 	804.30 	823.30 	791.50 	856.60 	891.80 	816.20 	916.40 	921.50 	973.40 	946.20 	946.30 	872.30 	823.60 	820.70 	792.70 	838.40 	878.90 	791.00 	905.20 	901.00 	957.50 	911.90 	913.40 	880.50 	810.10 	828.80 	812.00 	878.10 	911.70 	837.60 	940.10 	935.30 	985.10 	922.90 	936.80 	910.40 	848.20 	869.10 	839.30 	874.60 	894.50 	830.90 	881.10 	937.20 	998.80 	954.80 	963.80 	905.40 	843.30 	864.80 	813.90 	870.50 	889.40 	812.30 	894.80 	910.70 	951.20 	910.90 	899.80 	852.50 	824.00 	849.90 	824.60 	898.70 	914.90 	829.40 	935.00 	933.60 	982.60 	932.40 	906.90 	879.40 	816.10 	822.50 	798.60 	789.80 	911.40 	820.70 	907.90 	916.00 	976.20 	946.90 	931.90 	889.10 	832.10 	852.80 	832.90 	865.00 	904.48 	845.47 	872.23 	897.37 	939.01 	901.09 	897.56 	873.89 	847.72 	852.88 	825.28 	893.57 	902.40 	838.44 	864.86 	905.37 	958.02 	939.14 	920.24 	891.52 	836.30 	864.01 	860.49 	902.27 	897.21 	782.83 	852.84 	897.21 	929.68 	886.89 	893.16 	880.43 	834.51 	867.62 	849.84 	904.20 	923.37 	831.49 	914.41 	902.21 	957.83 	886.81 	908.85 	882.37 	877.71 	891.64 	834.04 	883.61 	895.81 	817.89 	850.81 	905.25 	930.55 	885.79 	894.34 	879.09 	849.92 	883.46 	847.81 	891.10 	897.58 	808.80 	861.76 	891.83 	910.30 	873.73 	880.66 	867.26 	838.82 	859.48 	826.09 	891.11 	914.92 	835.80 	913.17 	891.00 	935.61 	891.54 	882.07 	875.63 	839.47 	877.45 	848.68 	920.24 	941.60 	850.40 	933.90 	916.40 	937.10 	876.80 	874.30 	873.40 	842.80 	888.30 	872.20 	930.00 	951.65 	897.73 	940.50 	912.39 	951.72 	900.68 	894.52 	876.30 	869.57 	902.84 	885.84 	952.25 	1004.20 	918.00 	964.10 	986.80 	1007.60 	969.20 	957.20 	940.30 	907.50 	931.00 	912.30 	970.40 	982.10 	916.30 	1015.60 	997.60 	1023.10 	978.90 	981.70 	971.40 	922.70 	944.60 	923.10 	969.00 	996.90 	913.90 	1006.60 	1009.20 	1029.10 	981.40 	988.00 	955.80 	910.10 	941.30 	918.20 	991.20 	1023.00 	944.90 	1037.70 	998.30 	1024.40 	984.20 	976.50 	948.80 	907.80 	931.80 	914.80 	983.40 	1021.90 	940.20 	1039.90 	1013.70 	1081.90 	1017.70 	1049.80 	1043.20 	986.10 	1011.40 	970.10 	1036.70 	1073.90 	980.20 	1084.20 	1081.70 	1094.40 	1045.60 	1051.60 	1036.50 	998.20 	1016.00 	977.10 	1033.60 	1051.80 	954.30 	1061.80 	1100.40 	1166.50 	1145.60 	1162.20 	1147.10 	1091.20 	1132.10 	1112.60 	1205.30 	1214.70 	1161.30 	1239.90 	1218.60 	1263.10 	1199.70 	1218.90 	1202.40 	1133.90 	1154.30 	1112.70 	1204.70 	1227.10 	1120.50 	1248.60 	1213.50 	1255.70 	1194.30 	1193.20 	1182.40 	1140.80 	1172.60 	1144.40 	1202.80 	1229.40 	1107.30 	1216.70 	1193.00 	1237.60 	1176.30 	1179.50 	1147.90 	1089.20 	1108.80 	1066.60 	1128.50 	1167.80 	1087.90 	1188.60 	1174.30 	1208.10 	1145.20 	1162.60 	1158.40 	1108.20 	1132.10 	1097.80 	1170.90 	1207.30 	1144.90 	1225.40 	1194.70 	1215.90 	1157.10 	1177.00 	1142.50 	1112.50 	1136.30 	1104.00 	1169.00 	1188.00 	1081.80 	1214.60 	1182.60 	1213.30 	1128.20 	1138.40 	1123.40 	1064.50 	1087.50 	1059.60 	1121.50 	1157.90 	1067.70 	1187.40 	1154.10 	1206.80 	1148.20 	1164.10 	1147.70 	1106.00 	1139.90 	1113.50 
